svcscan.fs_drivers,callbacks.ngeneric,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_eprocess_pool,callbacks.nanonymous,psxview.not_in_session,psxview.not_in_pslist,psxview.not_in_pspcid_list,psxview.not_in_ethread_pool,psxview.not_in_csrss_handles,psxview.not_in_pslist_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_deskthrd,psxview.not_in_ethread_pool_false_avg,psxview.not_in_session_false_avg,Class
26,8,0.0,0,0,4,2,2,4,8,0.073762884,0.073762884,10,0.130161561,0.130161561,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,2,6,0.0,0.0,9,0.045454545,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.058823529,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022222222,0.044444444,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,3,1,1,1,5,0.03984533,0.03984533,7,0.03984533,0.084934516,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,9,7,7,11,15,0.134615385,0.134615385,17,0.211538462,0.173076923,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,7,5,5,5,9,0.119047619,0.119047619,11,0.119047619,0.166666667,1
26,8,0.0,0,0,4,2,2,4,8,0.080558596,0.080558596,10,0.136652988,0.136652988,0
26,8,0.0,0,0,5,3,3,3,7,0.081662622,0.081662622,9,0.081662622,0.126189183,0
26,8,0.0,0,0,2,0,0,2,6,0.00934356,0.00934356,9,0.046717796,0.045232393,0
26,8,0.0,0,0,7,5,5,5,9,0.108695652,0.108695652,11,0.108695652,0.152173913,1
26,8,0.0,0,0,8,6,6,6,10,0.139534884,0.139534884,12,0.139534884,0.186046512,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,9,0.065217391,0.108695652,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,5,3,3,4,8,0.068181818,0.068181818,10,0.090909091,0.113636364,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,3,1,1,1,5,0.043478261,0.043478261,6,0.043478261,0.130434783,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,9,0.0,0.045454545,1
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,3,1,1,1,5,0.025641026,0.025641026,7,0.025641026,0.076923077,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,5,3,3,3,7,0.083282183,0.083282183,8,0.083282183,0.129584162,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,10,8,8,9,13,0.16055412,0.16055412,15,0.180540927,0.200527734,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.034491881,0.047700541,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,4,2,2,3,7,0.047619048,0.047619048,9,0.071428571,0.095238095,1
26,8,0.0,0,0,8,6,6,6,10,0.130434783,0.130434783,12,0.130434783,0.173913043,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046433953,0
26,8,0.0,0,0,6,4,4,4,8,0.095238095,0.095238095,10,0.095238095,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,6,4,4,4,8,0.086956522,0.086956522,10,0.086956522,0.130434783,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,7,5,5,5,9,0.106382979,0.106382979,11,0.106382979,0.14893617,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,12,10,10,11,15,0.209215887,0.209215887,17,0.228503304,0.247790721,0
26,7,0.0,0,0,2,0,0,1,5,0.0,0.0,30,0.025,0.05,1
26,8,0.0,0,0,9,7,7,7,11,0.159090909,0.159090909,13,0.159090909,0.204545455,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,3,7,0.0,0.0,9,0.068181818,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.051282051,1
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,4,2,2,4,8,0.03776937,0.03776937,10,0.094260268,0.075502482,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.02173913,0.043478261,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046195798,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.027876892,0.033144926,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,1,5,0.004157208,0.004157208,7,0.029257219,0.052694347,0
26,8,0.0,0,0,5,3,3,4,8,0.063829787,0.063829787,10,0.085106383,0.106382979,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,3,1,1,1,5,0.022888129,0.022888129,7,0.022888129,0.068664387,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,6,4,4,5,9,0.086956522,0.086956522,11,0.108695652,0.130434783,1
26,8,0.0,0,0,8,6,6,7,11,0.125,0.125,13,0.145833333,0.166666667,1
26,8,0.0,0,0,2,0,0,0,4,0.018928253,0.018928253,6,0.018928253,0.065645956,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,8,0.068181818,0.113636364,0
26,8,0.0,0,0,5,3,3,3,7,0.066666667,0.066666667,9,0.066666667,0.111111111,1
26,8,0.0,0,0,12,10,10,26,30,0.138888889,0.138888889,34,0.361111111,0.166666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.021276596,0.042553191,1
26,8,0.0,0,0,6,4,4,4,8,0.086956522,0.086956522,10,0.086956522,0.130434783,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,13,11,11,12,16,0.206274873,0.206274873,18,0.236296932,0.243717927,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,2,0,0,0,4,0.008696373,0.008696373,6,0.008696373,0.058261554,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.008066078,0.008066078,6,0.008066078,0.056453099,0
26,8,0.0,0,0,3,1,1,2,6,0.024390244,0.024390244,8,0.048780488,0.073170732,1
26,8,0.0,0,0,3,1,1,1,5,0.023778581,0.023778581,7,0.023778581,0.053790113,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.052631579,1
26,8,0.0,0,0,6,4,4,5,9,0.124081981,0.124081981,11,0.153279249,0.182476515,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.044444444,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,4,2,2,6,10,0.037735849,0.037735849,12,0.113207547,0.075471698,1
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,8,6,6,6,10,0.114710648,0.114710648,12,0.118898007,0.151074284,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,2,0,0,0,4,0.008236057,0.008236057,5,0.008236057,0.05158236,0
26,8,0.0,0,0,18,16,16,18,22,0.246153846,0.246153846,24,0.276923077,0.276923077,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.090909091,1
26,8,0.0,0,0,3,1,1,1,5,0.023819051,0.023819051,7,0.025142331,0.072561934,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.03125,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,4,2,2,2,6,0.048780488,0.048780488,8,0.048780488,0.097560976,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.006394209,0.048468575,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,5,3,3,3,7,0.08767061,0.08767061,8,0.08767061,0.133125155,0
26,8,0.0,0,0,7,5,5,5,9,0.113636364,0.113636364,11,0.113636364,0.159090909,1
26,8,0.0,0,0,8,6,6,6,10,0.157894737,0.157894737,12,0.157894737,0.210526316,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022727273,0.045454545,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,3,1,1,2,6,0.022222222,0.022222222,8,0.044444444,0.066666667,1
26,8,0.0,0,0,6,4,4,5,9,0.095238095,0.095238095,11,0.119047619,0.142857143,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.051282051,0
26,8,0.0,0,0,6,4,4,4,8,0.093023256,0.093023256,10,0.093023256,0.139534884,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,11,9,9,11,15,0.180445328,0.180445328,17,0.22,0.220445328,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,8,6,6,6,10,0.133333333,0.133333333,12,0.133333333,0.177777778,1
26,8,0.0,0,0,3,1,1,1,5,0.040910818,0.040910818,6,0.040910818,0.08928339,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,6,0.023809524,0.071428571,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.022727273,0.045454545,1
26,8,0.0,0,0,9,7,7,8,12,0.145833333,0.145833333,14,0.166666667,0.1875,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.066795508,0
26,8,0.0,0,0,4,2,2,2,6,0.047619048,0.047619048,8,0.047619048,0.095238095,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,15,13,13,15,19,0.246434198,0.246434198,21,0.279300319,0.283393155,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,2,0,0,4,8,0.0,0.0,10,0.08,0.04,1
26,8,0.0,0,0,2,0,0,0,4,0.004958567,0.004958567,6,0.004958567,0.048652418,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,13,11,11,12,16,0.215686275,0.215686275,18,0.235294118,0.254901961,0
26,8,0.0,0,0,4,2,2,2,6,0.046511628,0.046511628,8,0.046511628,0.093023256,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025641026,0.051282051,1
26,8,0.0,0,0,11,9,9,10,14,0.173076923,0.173076923,16,0.192307692,0.211538462,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023809524,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,3,1,1,1,5,0.022727273,0.022727273,7,0.022727273,0.068181818,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.0625,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,4,2,2,3,7,0.043478261,0.043478261,9,0.065217391,0.086956522,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,4,2,2,2,6,0.051282051,0.051282051,8,0.051282051,0.102564103,1
26,8,0.0,0,0,2,0,0,130,134,0.0,0.0,135,0.769230769,0.01183432,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,6,0.023809524,0.071428571,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,6,0.023809524,0.071428571,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,3,1,1,1,5,0.023809524,0.023809524,7,0.023809524,0.071428571,0
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,2,0,0,0,4,0.004831259,0.004831259,6,0.004831259,0.050505406,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.090909091,1
26,8,0.0,0,0,4,2,2,3,7,0.047619048,0.047619048,20,0.071428571,0.095238095,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.005007329,0.005007329,6,0.005007329,0.051286058,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,4,0.0,0.090909091,1
26,8,0.0,0,0,3,1,1,2,6,0.023809524,0.023809524,8,0.047619048,0.071428571,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,6,0.024390244,0.073170732,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,4,2,2,2,6,0.058823529,0.058823529,7,0.058823529,0.117647059,1
26,8,0.0,0,0,18,16,16,35,39,0.202531646,0.202531646,41,0.443037975,0.227848101,1
26,8,0.0,0,0,7,5,5,6,10,0.111111111,0.111111111,12,0.133333333,0.155555556,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.025,0.05,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,3,7,0.007003337,0.007003337,9,0.071086611,0.052059965,0
26,8,0.0,0,0,5,3,3,3,7,0.068181818,0.068181818,9,0.068181818,0.113636364,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,4,8,0.008289604,0.008289604,11,0.058027224,0.042090999,0
26,8,0.0,0,0,2,0,0,0,4,0.022518809,0.022518809,6,0.022518809,0.070137856,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.052631579,1
26,8,0.0,0,0,3,1,1,1,5,0.021276596,0.021276596,6,0.021276596,0.063829787,0
26,8,0.0,0,0,8,6,6,8,12,0.134467223,0.134467223,14,0.179826626,0.176089597,0
26,8,0.0,0,0,6,4,4,4,8,0.081632653,0.081632653,10,0.081632653,0.12244898,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,0
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.027027027,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0186294,0.0186294,6,0.0186294,0.065895302,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,3,1,1,1,5,0.047085081,0.047085081,7,0.047085081,0.094730827,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,7,0.0,0.051282051,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,3,1,1,1,5,0.017748896,0.017748896,10,0.031090106,0.053305764,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,10,8,8,8,12,0.170212766,0.170212766,14,0.170212766,0.212765957,1
26,8,0.0,0,0,6,4,4,4,8,0.090909091,0.090909091,10,0.090909091,0.136363636,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.054054054,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.057142857,1
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,0
26,8,0.0,0,0,6,4,4,4,8,0.086956522,0.086956522,10,0.086956522,0.130434783,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.047619048,1
26,8,0.0,0,0,5,3,3,3,7,0.065217391,0.065217391,9,0.065217391,0.108695652,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.048780488,1
26,8,0.0,0,0,3,1,1,1,5,0.024390244,0.024390244,7,0.024390244,0.073170732,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.057142857,1
26,8,0.0,0,0,5,3,3,3,7,0.066687119,0.066687119,10,0.066687119,0.101906473,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.046511628,1
26,8,0.0,0,0,3,1,1,1,5,0.031416816,0.031416816,6,0.031416816,0.074930391,0
26,8,0.0,0,0,3,1,1,1,5,0.023255814,0.023255814,7,0.023255814,0.069767442,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,7,0.023255814,0.046511628,1
26,8,0.0,0,0,3,1,1,1,5,0.022222222,0.022222222,7,0.022222222,0.066666667,1
26,8,0.0,0,0,5,3,3,3,7,0.071428571,0.071428571,9,0.071428571,0.119047619,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.051282051,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,2,0,0,1,5,0.0,0.0,6,0.028571429,0.057142857,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,4,2,2,2,6,0.045454545,0.045454545,8,0.045454545,0.090909091,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.045454545,1
26,8,0.0,0,0,6,4,4,4,8,0.097560976,0.097560976,10,0.097560976,0.146341463,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.0,0.05,0
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,5,0.0,0.058823529,1
26,8,0.0,0,0,8,6,6,6,10,0.139534884,0.139534884,12,0.139534884,0.186046512,1
26,8,0.0,0,0,6,4,4,4,8,0.088888889,0.088888889,10,0.088888889,0.133333333,1
26,8,0.0,0,0,2,0,0,0,4,0.0,0.0,6,0.018800906,0.050317902,0
26,8,0.0,0,0,2,0,0,0,4,0.021249944,0.021249944,6,0.021249944,0.071442254,0
